,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
0,1000000,2,2,3,numba,numba,0,0.6844580173492432,0.23844218254089355,0.44252610206604004,,,,,,,,,,,,,,,,,,,,,,,,,
1,1000000,2,2,3,numpy,numpy,0,0.544950008392334,0.4398510456085205,0.10394287109375,,,,,,,,,,,,,,,,,,,,,,,,,
2,1000000,2,2,3,cuda,numba,0,0.02866506576538086,0.01301884651184082,0.012635946273803711,0.0017811199426651001,1,0.0,0.0017811199426651001,0.0017811199426651001,0.0005942720025777816,3,4.1317071967987199e-06,0.00020377600193023681,0.00019407999515533446,0.0030091520547866823,3,0.00038011071654329542,0.001540608048439026,0.00073372799158096316,0.004618239998817444,3,9.1922806856138924e-06,0.0015520639419555665,0.0015304960012435913,0.0020039359927177427,3,4.0298127937686052e-05,0.00072486400604248051,0.00063654398918151854
3,1000000,2,4,3,numba,numba,0,0.13988184928894043,0.12438726425170898,0.012241840362548828,,,,,,,,,,,,,,,,,,,,,,,,,
4,1000000,2,4,3,numpy,numpy,0,0.556952953338623,0.45049500465393066,0.10438013076782227,,,,,,,,,,,,,,,,,,,,,,,,,
5,1000000,2,4,3,cuda,numba,0,0.03819680213928223,0.010482072830200195,0.022835969924926758,0.0016428159475326538,1,0.0,0.0016428159475326538,0.0016428159475326538,0.0005920960009098053,3,5.8093493241078732e-06,0.00020556800067424773,0.00019286400079727173,0.003090880036354065,3,0.00044150814766955504,0.001654528021812439,0.00070623999834060669,0.0022932480573654174,3,1.3696651349582248e-06,0.00076582401990890506,0.00076256000995635986,0.0019525759816169741,3,2.3189436864286277e-05,0.00068284797668457034,0.00062860798835754391
6,1000000,2,8,3,numba,numba,0,0.14092493057250977,0.12555503845214844,0.012298822402954102,,,,,,,,,,,,,,,,,,,,,,,,,
7,1000000,2,8,3,numpy,numpy,0,0.5447161197662354,0.4376220703125,0.10502409934997559,,,,,,,,,,,,,,,,,,,,,,,,,
8,1000000,2,8,3,cuda,numba,0,0.04773998260498047,0.012695789337158203,0.029280900955200195,0.0016525440216064453,1,0.0,0.0016525440216064453,0.0016525440216064453,0.0005870400071144105,3,2.3222969161852436e-06,0.00019888000190258027,0.00019344000518321992,0.002995263993740082,3,0.00036240830061845595,0.0015109440088272095,0.00074195200204849238,0.004613247990608215,3,7.4225685631711577e-06,0.0015472639799118042,0.0015291520357131958,0.001924992024898529,3,9.4382525728381885e-06,0.00065500801801681515,0.00063472002744674677
9,1000000,2,16,3,numba,numba,0,0.1513679027557373,0.12772202491760254,0.01984095573425293,,,,,,,,,,,,,,,,,,,,,,,,,
10,1000000,2,16,3,numpy,numpy,0,0.5685479640960693,0.4611508846282959,0.10470795631408691,,,,,,,,,,,,,,,,,,,,,,,,,
11,1000000,2,16,3,cuda,numba,0,0.04312896728515625,0.01041412353515625,0.027894973754882812,0.0016694079637527466,1,0.0,0.0016694079637527466,0.0016694079637527466,0.000583967998623848,3,4.0659739384961604e-06,0.0001998720020055771,0.00018995200097560882,0.00224399995803833,3,3.6554155560604589e-05,0.00079798400402069096,0.00071158397197723384,0.00302319997549057,3,0.00034210499743491486,0.0014913599491119384,0.00075440001487731933,0.0019515840411186217,3,2.3599498113281923e-05,0.00068380802869796756,0.000631712019443512
12,1000000,2,32,3,numba,numba,0,0.14695191383361816,0.12824511528015137,0.0147247314453125,,,,,,,,,,,,,,,,,,,,,,,,,
13,1000000,2,32,3,numpy,numpy,0,0.5469229221343994,0.4400031566619873,0.10488510131835938,,,,,,,,,,,,,,,,,,,,,,,,,
14,1000000,2,32,3,cuda,numba,0,0.04777789115905762,0.0127410888671875,0.02926015853881836,0.001648095965385437,1,0.0,0.001648095965385437,0.001648095965385437,0.0005847039967775344,3,2.0186758901535868e-06,0.00019724799692630768,0.00019232000410556794,0.0030347839593887326,3,0.00035575160614816271,0.0015146559476852416,0.00075407999753952023,0.004620576024055481,3,9.5052941056091424e-06,0.0015520960092544555,0.0015288319587707521,0.0019313279986381531,3,1.0328314808670165e-05,0.00065593600273132328,0.00063068801164627077
15,1000000,2,64,3,numba,numba,0,0.1492478847503662,0.12658095359802246,0.018535137176513672,,,,,,,,,,,,,,,,,,,,,,,,,
16,1000000,2,64,3,numpy,numpy,0,0.5774869918823242,0.4717240333557129,0.1037600040435791,,,,,,,,,,,,,,,,,,,,,,,,,
17,1000000,2,64,3,cuda,numba,0,0.03590202331542969,0.010521888732910156,0.02097797393798828,0.001638815999031067,1,0.0,0.0016388159990310669,0.0016388159990310669,0.0005807359963655472,3,7.6010731838186332e-07,0.00019446399807929992,0.00019260799884796142,0.0022626880407333374,3,2.028673992706227e-05,0.00077625602483749395,0.00072729599475860598,0.0031739199757575987,3,0.00035758551071558256,0.0015630719661712646,0.00078403198719024657,0.0019499839544296264,3,2.2005853524416197e-05,0.00068108797073364259,0.00063331198692321775
18,1000000,2,256,3,numba,numba,0,0.13777589797973633,0.12161397933959961,0.012254953384399414,,,,,,,,,,,,,,,,,,,,,,,,,
19,1000000,2,256,3,numpy,numpy,0,0.5650370121002197,0.4588181972503662,0.1042020320892334,,,,,,,,,,,,,,,,,,,,,,,,,
20,1000000,2,256,3,cuda,numba,0,0.041502952575683594,0.01110529899597168,0.025480985641479492,0.0016429120302200318,1,0.0,0.0016429120302200318,0.0016429120302200318,0.0006448000073432923,3,2.676961094536061e-05,0.00025264000892639157,0.00019315199553966521,0.003022528052330017,3,0.0003685036847681074,0.0015279040336608886,0.00072313600778579716,0.0022997440099716184,3,8.9012454187595859e-06,0.00077622401714324955,0.00075475198030471805,0.0019588800072669983,3,2.6948271368640738e-05,0.00069091200828552246,0.00063097602128982548
21,1000000,2,512,3,numba,numba,0,0.14209198951721191,0.12670516967773438,0.012269020080566406,,,,,,,,,,,,,,,,,,,,,,,,,
22,1000000,2,512,3,numpy,numpy,0,0.550678014755249,0.44588398933410645,0.10271596908569336,,,,,,,,,,,,,,,,,,,,,,,,,
23,1000000,2,512,3,cuda,numba,0,0.04742097854614258,0.012786149978637695,0.029066801071166992,0.001659615993499756,1,0.0,0.0016596159934997559,0.0016596159934997559,0.00059027199447155,3,3.3888104880120596e-06,0.00020076799392700195,0.00019247999787330627,0.0030095040798187255,3,0.00035887591988850362,0.0015105600357055663,0.00073932802677154541,0.004673664093017578,3,8.101298766684975e-06,0.0015693440437316894,0.0015520319938659669,0.001924351990222931,3,9.923160379366427e-06,0.00065532797574996947,0.00063270401954650883
24,1000000,2,1024,3,numba,numba,0,0.15296101570129395,0.13248205184936523,0.0165560245513916,,,,,,,,,,,,,,,,,,,,,,,,,
25,1000000,2,1024,3,numpy,numpy,0,0.5431840419769287,0.4370310306549072,0.1040799617767334,,,,,,,,,,,,,,,,,,,,,,,,,
26,1000000,2,1024,3,cuda,numba,0,0.04792308807373047,0.009798049926757812,0.029373884201049805,0.0016474560499191283,1,0.0,0.0016474560499191283,0.0016474560499191283,0.0005823360085487365,3,2.2322140968376816e-06,0.00019651199877262116,0.00019113600254058838,0.0022781440019607547,3,8.8810467261949926e-06,0.00077078402042388919,0.00074911999702453609,0.002274176001548767,3,1.4803048178166853e-05,0.00077603197097778325,0.00073977601528167722,0.0019489919543266296,3,2.2053651250433657e-05,0.00068060797452926638,0.00063081598281860348
27,1000000,2,1536,3,numba,numba,0,0.1560680866241455,0.13526511192321777,0.01683211326599121,,,,,,,,,,,,,,,,,,,,,,,,,
28,1000000,2,1536,3,numpy,numpy,0,0.5470559597015381,0.443068265914917,0.10199284553527832,,,,,,,,,,,,,,,,,,,,,,,,,
29,1000000,2,1536,3,cuda,numba,0,0.04501605033874512,0.010519981384277344,0.02894282341003418,0.001643712043762207,1,0.0,0.001643712043762207,0.001643712043762207,0.0005970880091190338,3,5.6929039663643287e-06,0.00020633600652217866,0.00019244800508022309,0.0023128640055656434,3,4.528659177075493e-05,0.00082863998413085943,0.00071801602840423581,0.003124800086021423,3,0.00035146053543582491,0.0015381120443344117,0.00077350401878356937,0.0019266240000724792,3,8.5998537803608124e-06,0.00065424001216888422,0.00063465601205825808
30,1000000,2,2048,3,numba,numba,0,0.15762686729431152,0.13802194595336914,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,
31,1000000,2,2048,3,numpy,numpy,0,0.5396099090576172,0.43537187576293945,0.10217714309692383,,,,,,,,,,,,,,,,,,,,,,,,,
32,1000000,2,2048,3,cuda,numba,0,0.047125816345214844,0.010478973388671875,0.029529094696044922,0.0016474560499191283,1,0.0,0.0016474560499191283,0.0016474560499191283,0.0005894079953432084,3,4.0221098683172102e-06,0.0001998399943113327,0.0001908160001039505,0.0023060799837112426,3,1.0576860162464634e-05,0.00078249597549438473,0.0007567999958992004,0.003056959986686707,3,0.00035713405153641245,0.0015238080024719239,0.00075302398204803471,0.001960096001625061,3,1.9878548133324569e-05,0.00068028801679611206,0.00063289600610733033
33,1000000,20,2,3,numba,numba,0,0.4647369384765625,0.4163830280303955,0.04474687576293945,,,,,,,,,,,,,,,,,,,,,,,,,
34,1000000,20,2,3,numpy,numpy,0,1.6856741905212402,1.5477550029754639,0.135894775390625,,,,,,,,,,,,,,,,,,,,,,,,,
35,1000000,20,2,3,cuda,numba,0,0.11663198471069336,0.055834293365478516,0.057031869888305664,0.013099616050720214,1,0.0,0.013099616050720214,0.013099616050720214,0.0006272640079259873,3,9.8336723338205063e-06,0.00022009600698947907,0.00019622400403022767,0.0022077440023422243,3,1.1766745245798778e-05,0.00074643200635910031,0.00071948802471160885,0.0022980480194091796,3,7.5904175790710607e-06,0.0007745280265808106,0.00075609600543975828,0.03661705589294434,3,4.7640346089495695e-06,0.01220956802368164,0.012198975563049316
36,1000000,20,4,3,numba,numba,0,0.48372316360473633,0.4342961311340332,0.04596376419067383,,,,,,,,,,,,,,,,,,,,,,,,,
37,1000000,20,4,3,numpy,numpy,0,1.6771180629730225,1.523733139038086,0.1507260799407959,,,,,,,,,,,,,,,,,,,,,,,,,
38,1000000,20,4,3,cuda,numba,0,0.11773014068603516,0.05582118034362793,0.05821108818054199,0.0130164155960083,1,0.0,0.0130164155960083,0.0130164155960083,0.0006233600080013276,3,7.9407410541756519e-06,0.00021430400013923645,0.00019660800695419311,0.002233888030052185,3,1.4044090574099778e-05,0.00076262402534484866,0.0007283520102500915,0.00229996794462204,3,1.790641602463603e-05,0.00078972798585891723,0.00074607998132705691,0.03662614440917969,3,1.467139049192162e-05,0.012229375839233399,0.012196736335754394
39,1000000,20,8,3,numba,numba,0,0.47836899757385254,0.42859697341918945,0.04623579978942871,,,,,,,,,,,,,,,,,,,,,,,,,
40,1000000,20,8,3,numpy,numpy,0,1.6633329391479492,1.5265140533447266,0.13485097885131836,,,,,,,,,,,,,,,,,,,,,,,,,
41,1000000,20,8,3,cuda,numba,0,0.10365104675292969,0.05580306053161621,0.04487800598144531,0.01309017562866211,1,0.0,0.013090175628662109,0.013090175628662109,0.0006299200057983398,3,6.0850699163802086e-06,0.00021766400337219237,0.00020278400182723998,0.002248192012310028,3,1.5185619497683147e-05,0.00076608002185821536,0.00072934401035308833,0.0022533440589904783,3,1.3770218633607756e-05,0.00076131200790405273,0.00073164802789688109,0.036586271286010746,3,5.2073965520056731e-06,0.012202783584594727,0.012191519737243653
42,1000000,20,16,3,numba,numba,0,0.47731900215148926,0.42812299728393555,0.04565310478210449,,,,,,,,,,,,,,,,,,,,,,,,,
43,1000000,20,16,3,numpy,numpy,0,1.6698229312896729,1.5298340320587158,0.138016939163208,,,,,,,,,,,,,,,,,,,,,,,,,
44,1000000,20,16,3,cuda,numba,0,0.11777901649475098,0.0559537410736084,0.05742812156677246,0.01305583953857422,1,0.0,0.01305583953857422,0.01305583953857422,0.0006364800035953521,3,1.2192489258718947e-05,0.00022198399901390074,0.00019497600197792054,0.0022759039998054504,3,1.1235977186141012e-05,0.00077014398574829098,0.00074339199066162113,0.0022972159385681156,3,4.76676711326425e-06,0.00077231997251510625,0.00076118397712707524,0.036617664337158205,3,1.8507188026846308e-05,0.012230655670166016,0.012186176300048828
45,1000000,20,32,3,numba,numba,0,0.4715127944946289,0.4224390983581543,0.04561805725097656,,,,,,,,,,,,,,,,,,,,,,,,,
46,1000000,20,32,3,numpy,numpy,0,1.670483112335205,1.5368189811706543,0.1316220760345459,,,,,,,,,,,,,,,,,,,,,,,,,
47,1000000,20,32,3,cuda,numba,0,0.10549306869506836,0.055580854415893555,0.04703211784362793,0.012938559532165527,1,0.0,0.012938559532165527,0.012938559532165527,0.0006192959994077682,3,7.6501238407895786e-06,0.00021395200490951537,0.00019593599438667297,0.0021684159636497498,3,1.1421475180169307e-05,0.00073814398050308229,0.00071075201034545901,0.0023023359775543213,3,6.2231269476433183e-06,0.0007745919823646545,0.00075942397117614749,0.036569184303283694,3,9.420920357333498e-06,0.012199328422546387,0.01217692756652832
48,1000000,20,64,3,numba,numba,0,0.4632539749145508,0.41374993324279785,0.04600405693054199,,,,,,,,,,,,,,,,,,,,,,,,,
49,1000000,20,64,3,numpy,numpy,0,1.6564650535583496,1.519029140472412,0.1354389190673828,,,,,,,,,,,,,,,,,,,,,,,,,
